,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2272,0.535888671875,0.653564453125,0.243408203125,0.298095703125,0.150634765625,0.020263671875,0.448486328125,0.058837890625,0.780517578125,0.055419921875,0.518798828125,0.251708984375,0.023681640625,0.139404296875,0.355712890625,0.434814453125,0.612548828125,0.354248046875,0.957763671875,0.273193359375,0.78104760537
2273,0.785888671875,0.403564453125,0.493408203125,0.548095703125,0.400634765625,0.770263671875,0.198486328125,0.808837890625,0.030517578125,0.305419921875,0.268798828125,0.001708984375,0.773681640625,0.389404296875,0.605712890625,0.184814453125,0.862548828125,0.604248046875,0.707763671875,0.523193359375,0.89704853425
2274,0.285888671875,0.903564453125,0.993408203125,0.048095703125,0.900634765625,0.270263671875,0.698486328125,0.308837890625,0.530517578125,0.805419921875,0.768798828125,0.501708984375,0.273681640625,0.889404296875,0.105712890625,0.684814453125,0.362548828125,0.104248046875,0.207763671875,0.023193359375,0.90898496423
2275,0.410888671875,0.278564453125,0.118408203125,0.923095703125,0.275634765625,0.395263671875,0.823486328125,0.183837890625,0.405517578125,0.430419921875,0.393798828125,0.376708984375,0.648681640625,0.764404296875,0.480712890625,0.809814453125,0.737548828125,0.729248046875,0.082763671875,0.148193359375,0.79355166909
2276,0.910888671875,0.778564453125,0.618408203125,0.423095703125,0.775634765625,0.895263671875,0.323486328125,0.683837890625,0.905517578125,0.930419921875,0.893798828125,0.876708984375,0.148681640625,0.264404296875,0.980712890625,0.309814453125,0.237548828125,0.229248046875,0.582763671875,0.648193359375,0.86698562048
2277,0.660888671875,0.028564453125,0.868408203125,0.673095703125,0.525634765625,0.145263671875,0.073486328125,0.433837890625,0.155517578125,0.680419921875,0.143798828125,0.626708984375,0.898681640625,0.014404296875,0.230712890625,0.059814453125,0.487548828125,0.979248046875,0.832763671875,0.398193359375,0.82320105894
2278,0.160888671875,0.528564453125,0.368408203125,0.173095703125,0.025634765625,0.645263671875,0.573486328125,0.933837890625,0.655517578125,0.180419921875,0.643798828125,0.126708984375,0.398681640625,0.514404296875,0.730712890625,0.559814453125,0.987548828125,0.479248046875,0.332763671875,0.898193359375,0.79709913798
2279,0.223388671875,0.466064453125,0.930908203125,0.485595703125,0.213134765625,0.707763671875,0.885986328125,0.496337890625,0.468017578125,0.617919921875,0.706298828125,0.064208984375,0.086181640625,0.076904296875,0.918212890625,0.372314453125,0.175048828125,0.791748046875,0.395263671875,0.085693359375,0.92804299233
2280,0.723388671875,0.966064453125,0.430908203125,0.985595703125,0.713134765625,0.207763671875,0.385986328125,0.996337890625,0.968017578125,0.117919921875,0.206298828125,0.564208984375,0.586181640625,0.576904296875,0.418212890625,0.872314453125,0.675048828125,0.291748046875,0.895263671875,0.585693359375,0.99389083595
2281,0.973388671875,0.216064453125,0.180908203125,0.235595703125,0.963134765625,0.957763671875,0.135986328125,0.246337890625,0.218017578125,0.367919921875,0.956298828125,0.814208984375,0.336181640625,0.826904296875,0.668212890625,0.622314453125,0.925048828125,0.541748046875,0.645263671875,0.335693359375,0.58176803992
2282,0.473388671875,0.716064453125,0.680908203125,0.735595703125,0.463134765625,0.457763671875,0.635986328125,0.746337890625,0.718017578125,0.867919921875,0.456298828125,0.314208984375,0.836181640625,0.326904296875,0.168212890625,0.122314453125,0.425048828125,0.041748046875,0.145263671875,0.835693359375,0.95972510944
2283,0.348388671875,0.091064453125,0.305908203125,0.360595703125,0.838134765625,0.332763671875,0.760986328125,0.871337890625,0.343017578125,0.492919921875,0.831298828125,0.689208984375,0.211181640625,0.451904296875,0.293212890625,0.497314453125,0.550048828125,0.666748046875,0.020263671875,0.960693359375,0.77002845172
2284,0.848388671875,0.591064453125,0.805908203125,0.860595703125,0.338134765625,0.832763671875,0.260986328125,0.371337890625,0.843017578125,0.992919921875,0.331298828125,0.189208984375,0.711181640625,0.951904296875,0.793212890625,0.997314453125,0.050048828125,0.166748046875,0.520263671875,0.460693359375,1.0282256768
2285,0.598388671875,0.341064453125,0.555908203125,0.110595703125,0.088134765625,0.082763671875,0.010986328125,0.621337890625,0.093017578125,0.742919921875,0.581298828125,0.439208984375,0.461181640625,0.701904296875,0.043212890625,0.747314453125,0.300048828125,0.916748046875,0.770263671875,0.710693359375,0.72716704711
2286,0.098388671875,0.841064453125,0.055908203125,0.610595703125,0.588134765625,0.582763671875,0.510986328125,0.121337890625,0.593017578125,0.242919921875,0.081298828125,0.939208984375,0.961181640625,0.201904296875,0.543212890625,0.247314453125,0.800048828125,0.416748046875,0.270263671875,0.210693359375,0.84394901577
2287,0.067138671875,0.372314453125,0.399658203125,0.641845703125,0.931884765625,0.864013671875,0.479736328125,0.340087890625,0.561767578125,0.899169921875,0.425048828125,0.095458984375,0.367431640625,0.545654296875,0.074462890625,0.403564453125,0.018798828125,0.322998046875,0.176513671875,0.741943359375,0.92989244342
2288,0.567138671875,0.872314453125,0.899658203125,0.141845703125,0.431884765625,0.364013671875,0.979736328125,0.840087890625,0.061767578125,0.399169921875,0.925048828125,0.595458984375,0.867431640625,0.045654296875,0.574462890625,0.903564453125,0.518798828125,0.822998046875,0.676513671875,0.241943359375,0.74847647065
2289,0.817138671875,0.122314453125,0.649658203125,0.891845703125,0.181884765625,0.614013671875,0.729736328125,0.090087890625,0.811767578125,0.149169921875,0.175048828125,0.845458984375,0.117431640625,0.295654296875,0.324462890625,0.653564453125,0.768798828125,0.072998046875,0.926513671875,0.991943359375,0.89046873821
2290,0.317138671875,0.622314453125,0.149658203125,0.391845703125,0.681884765625,0.114013671875,0.229736328125,0.590087890625,0.311767578125,0.649169921875,0.675048828125,0.345458984375,0.617431640625,0.795654296875,0.824462890625,0.153564453125,0.268798828125,0.572998046875,0.426513671875,0.491943359375,0.77276985302
2291,0.442138671875,0.247314453125,0.774658203125,0.516845703125,0.056884765625,0.239013671875,0.354736328125,0.965087890625,0.686767578125,0.024169921875,0.050048828125,0.720458984375,0.492431640625,0.920654296875,0.699462890625,0.278564453125,0.643798828125,0.197998046875,0.301513671875,0.366943359375,0.86315695354
2292,0.942138671875,0.747314453125,0.274658203125,0.016845703125,0.556884765625,0.739013671875,0.854736328125,0.465087890625,0.186767578125,0.524169921875,0.550048828125,0.220458984375,0.992431640625,0.420654296875,0.199462890625,0.778564453125,0.143798828125,0.697998046875,0.801513671875,0.866943359375,0.89917896992
2293,0.692138671875,0.497314453125,0.024658203125,0.766845703125,0.806884765625,0.489013671875,0.604736328125,0.715087890625,0.936767578125,0.774169921875,0.300048828125,0.470458984375,0.242431640625,0.170654296875,0.949462890625,0.528564453125,0.393798828125,0.447998046875,0.551513671875,0.116943359375,0.98197936673
2294,0.192138671875,0.997314453125,0.524658203125,0.266845703125,0.306884765625,0.989013671875,0.104736328125,0.215087890625,0.436767578125,0.274169921875,0.800048828125,0.970458984375,0.742431640625,0.670654296875,0.449462890625,0.028564453125,0.893798828125,0.947998046875,0.051513671875,0.616943359375,0.61066322959
2295,0.129638671875,0.059814453125,0.212158203125,0.079345703125,0.494384765625,0.926513671875,0.417236328125,0.652587890625,0.749267578125,0.961669921875,0.862548828125,0.782958984375,0.804931640625,0.233154296875,0.136962890625,0.841064453125,0.206298828125,0.260498046875,0.239013671875,0.429443359375,0.67226417557
2296,0.629638671875,0.559814453125,0.712158203125,0.579345703125,0.994384765625,0.426513671875,0.917236328125,0.152587890625,0.249267578125,0.461669921875,0.362548828125,0.282958984375,0.304931640625,0.733154296875,0.636962890625,0.341064453125,0.706298828125,0.760498046875,0.739013671875,0.929443359375,0.92843785108
2297,0.879638671875,0.309814453125,0.962158203125,0.329345703125,0.744384765625,0.676513671875,0.667236328125,0.902587890625,0.999267578125,0.211669921875,0.612548828125,0.032958984375,0.554931640625,0.983154296875,0.386962890625,0.091064453125,0.956298828125,0.010498046875,0.989013671875,0.179443359375,1.0025617013
2298,0.379638671875,0.809814453125,0.462158203125,0.829345703125,0.244384765625,0.176513671875,0.167236328125,0.402587890625,0.499267578125,0.711669921875,0.112548828125,0.532958984375,0.054931640625,0.483154296875,0.886962890625,0.591064453125,0.456298828125,0.510498046875,0.489013671875,0.679443359375,0.89268159783
2299,0.254638671875,0.434814453125,0.587158203125,0.204345703125,0.619384765625,0.051513671875,0.292236328125,0.027587890625,0.624267578125,0.086669921875,0.737548828125,0.407958984375,0.929931640625,0.358154296875,0.511962890625,0.966064453125,0.581298828125,0.135498046875,0.364013671875,0.554443359375,0.68997167536
2300,0.754638671875,0.934814453125,0.087158203125,0.704345703125,0.119384765625,0.551513671875,0.792236328125,0.527587890625,0.124267578125,0.586669921875,0.237548828125,0.907958984375,0.429931640625,0.858154296875,0.011962890625,0.466064453125,0.081298828125,0.635498046875,0.864013671875,0.054443359375,0.91533196528
2301,0.504638671875,0.184814453125,0.337158203125,0.454345703125,0.369384765625,0.301513671875,0.542236328125,0.277587890625,0.874267578125,0.836669921875,0.987548828125,0.657958984375,0.679931640625,0.608154296875,0.761962890625,0.216064453125,0.331298828125,0.385498046875,0.614013671875,0.804443359375,0.61480820483
2302,0.004638671875,0.684814453125,0.837158203125,0.954345703125,0.869384765625,0.801513671875,0.042236328125,0.777587890625,0.374267578125,0.336669921875,0.487548828125,0.157958984375,0.179931640625,0.108154296875,0.261962890625,0.716064453125,0.831298828125,0.885498046875,0.114013671875,0.304443359375,0.94230983884
2303,0.006591796875,0.186767578125,0.245361328125,0.186767578125,0.523681640625,0.428466796875,0.313720703125,0.717041015625,0.165283203125,0.397216796875,0.692626953125,0.363037109375,0.201416015625,0.668701171875,0.904541015625,0.315673828125,0.079345703125,0.832763671875,0.940185546875,0.673583984375,0.71366994401
2304,0.506591796875,0.686767578125,0.745361328125,0.686767578125,0.023681640625,0.928466796875,0.813720703125,0.217041015625,0.665283203125,0.897216796875,0.192626953125,0.863037109375,0.701416015625,0.168701171875,0.404541015625,0.815673828125,0.579345703125,0.332763671875,0.440185546875,0.173583984375,0.97027014877
2305,0.756591796875,0.436767578125,0.995361328125,0.436767578125,0.273681640625,0.178466796875,0.563720703125,0.967041015625,0.415283203125,0.647216796875,0.942626953125,0.613037109375,0.451416015625,0.418701171875,0.654541015625,0.565673828125,0.829345703125,0.582763671875,0.190185546875,0.923583984375,0.77494115071
2306,0.256591796875,0.936767578125,0.495361328125,0.936767578125,0.773681640625,0.678466796875,0.063720703125,0.467041015625,0.915283203125,0.147216796875,0.442626953125,0.113037109375,0.951416015625,0.918701171875,0.154541015625,0.065673828125,0.329345703125,0.082763671875,0.690185546875,0.423583984375,0.97614622622
2307,0.381591796875,0.311767578125,0.620361328125,0.061767578125,0.398681640625,0.553466796875,0.438720703125,0.092041015625,0.040283203125,0.522216796875,0.817626953125,0.988037109375,0.076416015625,0.793701171875,0.279541015625,0.440673828125,0.704345703125,0.707763671875,0.565185546875,0.298583984375,0.63240469184
2308,0.881591796875,0.811767578125,0.120361328125,0.561767578125,0.898681640625,0.053466796875,0.938720703125,0.592041015625,0.540283203125,0.022216796875,0.317626953125,0.488037109375,0.576416015625,0.293701171875,0.779541015625,0.940673828125,0.204345703125,0.207763671875,0.065185546875,0.798583984375,0.96559425172
2309,0.631591796875,0.061767578125,0.370361328125,0.311767578125,0.648681640625,0.803466796875,0.688720703125,0.342041015625,0.290283203125,0.272216796875,0.567626953125,0.238037109375,0.326416015625,0.043701171875,0.029541015625,0.690673828125,0.454345703125,0.957763671875,0.315185546875,0.048583984375,0.8463101697
2310,0.131591796875,0.561767578125,0.870361328125,0.811767578125,0.148681640625,0.303466796875,0.188720703125,0.842041015625,0.790283203125,0.772216796875,0.067626953125,0.738037109375,0.826416015625,0.543701171875,0.529541015625,0.190673828125,0.954345703125,0.457763671875,0.815185546875,0.548583984375,0.88311539821
2311,0.194091796875,0.499267578125,0.432861328125,0.624267578125,0.086181640625,0.365966796875,0.251220703125,0.279541015625,0.102783203125,0.459716796875,0.005126953125,0.550537109375,0.638916015625,0.106201171875,0.842041015625,0.878173828125,0.141845703125,0.770263671875,0.877685546875,0.486083984375,0.77104736311
2312,0.694091796875,0.999267578125,0.932861328125,0.124267578125,0.586181640625,0.865966796875,0.751220703125,0.779541015625,0.602783203125,0.959716796875,0.505126953125,0.050537109375,0.138916015625,0.606201171875,0.342041015625,0.378173828125,0.641845703125,0.270263671875,0.377685546875,0.986083984375,1.053590773
2313,0.944091796875,0.249267578125,0.682861328125,0.874267578125,0.836181640625,0.115966796875,0.501220703125,0.029541015625,0.352783203125,0.709716796875,0.255126953125,0.300537109375,0.888916015625,0.856201171875,0.592041015625,0.128173828125,0.891845703125,0.520263671875,0.127685546875,0.236083984375,0.93893022568
2314,0.444091796875,0.749267578125,0.182861328125,0.374267578125,0.336181640625,0.615966796875,0.001220703125,0.529541015625,0.852783203125,0.209716796875,0.755126953125,0.800537109375,0.388916015625,0.356201171875,0.092041015625,0.628173828125,0.391845703125,0.020263671875,0.627685546875,0.736083984375,0.75662060195
2315,0.319091796875,0.124267578125,0.807861328125,0.749267578125,0.961181640625,0.740966796875,0.376220703125,0.904541015625,0.227783203125,0.584716796875,0.380126953125,0.175537109375,0.513916015625,0.481201171875,0.467041015625,0.753173828125,0.516845703125,0.645263671875,0.502685546875,0.611083984375,0.93293364612
2316,0.819091796875,0.624267578125,0.307861328125,0.249267578125,0.461181640625,0.240966796875,0.876220703125,0.404541015625,0.727783203125,0.084716796875,0.880126953125,0.675537109375,0.013916015625,0.981201171875,0.967041015625,0.253173828125,0.016845703125,0.145263671875,0.002685546875,0.111083984375,0.78006974807
2317,0.569091796875,0.374267578125,0.057861328125,0.999267578125,0.211181640625,0.990966796875,0.626220703125,0.654541015625,0.477783203125,0.334716796875,0.130126953125,0.925537109375,0.763916015625,0.731201171875,0.217041015625,0.003173828125,0.266845703125,0.895263671875,0.252685546875,0.861083984375,0.89881872421
2318,0.069091796875,0.874267578125,0.557861328125,0.499267578125,0.711181640625,0.490966796875,0.126220703125,0.154541015625,0.977783203125,0.834716796875,0.630126953125,0.425537109375,0.263916015625,0.231201171875,0.717041015625,0.503173828125,0.766845703125,0.395263671875,0.752685546875,0.361083984375,0.87328430868
2319,0.100341796875,0.343017578125,0.901611328125,0.280517578125,0.804931640625,0.209716796875,0.844970703125,0.435791015625,0.884033203125,0.053466796875,0.848876953125,0.519287109375,0.920166015625,0.512451171875,0.185791015625,0.846923828125,0.048095703125,0.364013671875,0.658935546875,0.829833984375,0.73005607595
2320,0.600341796875,0.843017578125,0.401611328125,0.780517578125,0.304931640625,0.709716796875,0.344970703125,0.935791015625,0.384033203125,0.553466796875,0.348876953125,0.019287109375,0.420166015625,0.012451171875,0.685791015625,0.346923828125,0.548095703125,0.864013671875,0.158935546875,0.329833984375,0.98248582144
2321,0.850341796875,0.093017578125,0.151611328125,0.030517578125,0.054931640625,0.459716796875,0.094970703125,0.185791015625,0.634033203125,0.803466796875,0.598876953125,0.269287109375,0.670166015625,0.262451171875,0.435791015625,0.096923828125,0.798095703125,0.114013671875,0.408935546875,0.579833984375,0.76633366009
2322,0.350341796875,0.593017578125,0.651611328125,0.530517578125,0.554931640625,0.959716796875,0.594970703125,0.685791015625,0.134033203125,0.303466796875,0.098876953125,0.769287109375,0.170166015625,0.762451171875,0.935791015625,0.596923828125,0.298095703125,0.614013671875,0.908935546875,0.079833984375,0.91283948197
2323,0.475341796875,0.218017578125,0.276611328125,0.405517578125,0.179931640625,0.834716796875,0.969970703125,0.810791015625,0.759033203125,0.928466796875,0.723876953125,0.144287109375,0.795166015625,0.887451171875,0.560791015625,0.971923828125,0.673095703125,0.239013671875,0.783935546875,0.204833984375,0.81812745932
2324,0.975341796875,0.718017578125,0.776611328125,0.905517578125,0.679931640625,0.334716796875,0.469970703125,0.310791015625,0.259033203125,0.428466796875,0.223876953125,0.644287109375,0.295166015625,0.387451171875,0.060791015625,0.471923828125,0.173095703125,0.739013671875,0.283935546875,0.704833984375,0.97285217491
2325,0.725341796875,0.468017578125,0.526611328125,0.155517578125,0.929931640625,0.584716796875,0.219970703125,0.560791015625,0.509033203125,0.178466796875,0.973876953125,0.894287109375,0.545166015625,0.137451171875,0.810791015625,0.221923828125,0.423095703125,0.489013671875,0.033935546875,0.454833984375,0.60044862175
2326,0.225341796875,0.968017578125,0.026611328125,0.655517578125,0.429931640625,0.084716796875,0.719970703125,0.060791015625,0.009033203125,0.678466796875,0.473876953125,0.394287109375,0.045166015625,0.637451171875,0.310791015625,0.721923828125,0.923095703125,0.989013671875,0.533935546875,0.954833984375,0.76961486565
2327,0.162841796875,0.030517578125,0.714111328125,0.968017578125,0.367431640625,0.022216796875,0.782470703125,0.623291015625,0.821533203125,0.115966796875,0.411376953125,0.331787109375,0.482666015625,0.199951171875,0.123291015625,0.409423828125,0.235595703125,0.301513671875,0.721435546875,0.017333984375,0.86347209744
2328,0.662841796875,0.530517578125,0.214111328125,0.468017578125,0.867431640625,0.522216796875,0.282470703125,0.123291015625,0.321533203125,0.615966796875,0.911376953125,0.831787109375,0.982666015625,0.699951171875,0.623291015625,0.909423828125,0.735595703125,0.801513671875,0.221435546875,0.517333984375,0.48066949299
2329,0.912841796875,0.280517578125,0.464111328125,0.718017578125,0.617431640625,0.272216796875,0.032470703125,0.873291015625,0.571533203125,0.865966796875,0.161376953125,0.581787109375,0.232666015625,0.949951171875,0.373291015625,0.659423828125,0.985595703125,0.051513671875,0.471435546875,0.267333984375,0.94797998785
2330,0.412841796875,0.780517578125,0.964111328125,0.218017578125,0.117431640625,0.772216796875,0.532470703125,0.373291015625,0.071533203125,0.365966796875,0.661376953125,0.081787109375,0.732666015625,0.449951171875,0.873291015625,0.159423828125,0.485595703125,0.551513671875,0.971435546875,0.767333984375,0.85187920887
2331,0.287841796875,0.405517578125,0.089111328125,0.843017578125,0.742431640625,0.897216796875,0.907470703125,0.248291015625,0.946533203125,0.990966796875,0.036376953125,0.956787109375,0.357666015625,0.324951171875,0.748291015625,0.284423828125,0.610595703125,0.176513671875,0.846435546875,0.892333984375,0.94539756671
2332,0.787841796875,0.905517578125,0.589111328125,0.343017578125,0.242431640625,0.397216796875,0.407470703125,0.748291015625,0.446533203125,0.490966796875,0.536376953125,0.456787109375,0.857666015625,0.824951171875,0.248291015625,0.784423828125,0.110595703125,0.676513671875,0.346435546875,0.392333984375,0.91432134012
2333,0.537841796875,0.155517578125,0.839111328125,0.593017578125,0.492431640625,0.647216796875,0.157470703125,0.498291015625,0.696533203125,0.240966796875,0.286376953125,0.206787109375,0.107666015625,0.574951171875,0.998291015625,0.534423828125,0.360595703125,0.426513671875,0.096435546875,0.642333984375,0.92727993458
2334,0.037841796875,0.655517578125,0.339111328125,0.093017578125,0.992431640625,0.147216796875,0.657470703125,0.998291015625,0.196533203125,0.740966796875,0.786376953125,0.706787109375,0.607666015625,0.074951171875,0.498291015625,0.034423828125,0.860595703125,0.926513671875,0.596435546875,0.142333984375,0.76298410838
2335,0.053466796875,0.421142578125,0.635986328125,0.733642578125,0.195556640625,0.787841796875,0.079345703125,0.107666015625,0.743408203125,0.412841796875,0.520751953125,0.472412109375,0.435791015625,0.528076171875,0.982666015625,0.081298828125,0.782470703125,0.754638671875,0.018310546875,0.845458984375,0.80504745093
2336,0.553466796875,0.921142578125,0.135986328125,0.233642578125,0.695556640625,0.287841796875,0.579345703125,0.607666015625,0.243408203125,0.912841796875,0.020751953125,0.972412109375,0.935791015625,0.028076171875,0.482666015625,0.581298828125,0.282470703125,0.254638671875,0.518310546875,0.345458984375,0.93485714376
2337,0.803466796875,0.171142578125,0.385986328125,0.983642578125,0.945556640625,0.537841796875,0.829345703125,0.357666015625,0.993408203125,0.662841796875,0.770751953125,0.722412109375,0.185791015625,0.278076171875,0.732666015625,0.831298828125,0.032470703125,0.504638671875,0.768310546875,0.595458984375,0.9036447147
2338,0.303466796875,0.671142578125,0.885986328125,0.483642578125,0.445556640625,0.037841796875,0.329345703125,0.857666015625,0.493408203125,0.162841796875,0.270751953125,0.222412109375,0.685791015625,0.778076171875,0.232666015625,0.331298828125,0.532470703125,0.004638671875,0.268310546875,0.095458984375,0.93419159055
2339,0.428466796875,0.046142578125,0.010986328125,0.608642578125,0.820556640625,0.162841796875,0.204345703125,0.732666015625,0.618408203125,0.537841796875,0.895751953125,0.847412109375,0.310791015625,0.903076171875,0.357666015625,0.206298828125,0.407470703125,0.629638671875,0.393310546875,0.220458984375,0.64535216833
2340,0.928466796875,0.546142578125,0.510986328125,0.108642578125,0.320556640625,0.662841796875,0.704345703125,0.232666015625,0.118408203125,0.037841796875,0.395751953125,0.347412109375,0.810791015625,0.403076171875,0.857666015625,0.706298828125,0.907470703125,0.129638671875,0.893310546875,0.720458984375,0.81326645145
2341,0.678466796875,0.296142578125,0.760986328125,0.858642578125,0.070556640625,0.412841796875,0.954345703125,0.982666015625,0.868408203125,0.287841796875,0.645751953125,0.097412109375,0.060791015625,0.153076171875,0.107666015625,0.956298828125,0.657470703125,0.879638671875,0.643310546875,0.470458984375,0.93471423921
2342,0.178466796875,0.796142578125,0.260986328125,0.358642578125,0.570556640625,0.912841796875,0.454345703125,0.482666015625,0.368408203125,0.787841796875,0.145751953125,0.597412109375,0.560791015625,0.653076171875,0.607666015625,0.456298828125,0.157470703125,0.379638671875,0.143310546875,0.970458984375,0.92216593102
2343,0.240966796875,0.233642578125,0.948486328125,0.046142578125,0.633056640625,0.975341796875,0.016845703125,0.920166015625,0.555908203125,0.475341796875,0.208251953125,0.659912109375,0.998291015625,0.215576171875,0.795166015625,0.643798828125,0.969970703125,0.817138671875,0.080810546875,0.032958984375,0.81661798737
2344,0.740966796875,0.733642578125,0.448486328125,0.546142578125,0.133056640625,0.475341796875,0.516845703125,0.420166015625,0.055908203125,0.975341796875,0.708251953125,0.159912109375,0.498291015625,0.715576171875,0.295166015625,0.143798828125,0.469970703125,0.317138671875,0.580810546875,0.532958984375,0.887208236
2345,0.990966796875,0.483642578125,0.198486328125,0.296142578125,0.383056640625,0.725341796875,0.766845703125,0.670166015625,0.805908203125,0.725341796875,0.458251953125,0.409912109375,0.748291015625,0.965576171875,0.545166015625,0.393798828125,0.219970703125,0.567138671875,0.830810546875,0.282958984375,0.93510562868
2346,0.490966796875,0.983642578125,0.698486328125,0.796142578125,0.883056640625,0.225341796875,0.266845703125,0.170166015625,0.305908203125,0.225341796875,0.958251953125,0.909912109375,0.248291015625,0.465576171875,0.045166015625,0.893798828125,0.719970703125,0.067138671875,0.330810546875,0.782958984375,0.66220496971
2347,0.365966796875,0.358642578125,0.323486328125,0.171142578125,0.258056640625,0.100341796875,0.141845703125,0.295166015625,0.680908203125,0.600341796875,0.333251953125,0.034912109375,0.873291015625,0.340576171875,0.420166015625,0.518798828125,0.344970703125,0.692138671875,0.455810546875,0.907958984375,0.7783367189
2348,0.865966796875,0.858642578125,0.823486328125,0.671142578125,0.758056640625,0.600341796875,0.641845703125,0.795166015625,0.180908203125,0.100341796875,0.833251953125,0.534912109375,0.373291015625,0.840576171875,0.920166015625,0.018798828125,0.844970703125,0.192138671875,0.955810546875,0.407958984375,0.89959710075
2349,0.615966796875,0.108642578125,0.573486328125,0.421142578125,0.508056640625,0.350341796875,0.891845703125,0.045166015625,0.930908203125,0.350341796875,0.083251953125,0.784912109375,0.623291015625,0.590576171875,0.170166015625,0.268798828125,0.594970703125,0.942138671875,0.705810546875,0.657958984375,0.86070649477
2350,0.115966796875,0.608642578125,0.073486328125,0.921142578125,0.008056640625,0.850341796875,0.391845703125,0.545166015625,0.430908203125,0.850341796875,0.583251953125,0.284912109375,0.123291015625,0.090576171875,0.670166015625,0.768798828125,0.094970703125,0.442138671875,0.205810546875,0.157958984375,0.88655645641
2351,0.084716796875,0.077392578125,0.479736328125,0.827392578125,0.476806640625,0.569091796875,0.610595703125,0.763916015625,0.462158203125,0.006591796875,0.927001953125,0.628662109375,0.717041015625,0.684326171875,0.201416015625,0.612548828125,0.813720703125,0.285888671875,0.362060546875,0.626708984375,0.65215661703
2352,0.584716796875,0.577392578125,0.979736328125,0.327392578125,0.976806640625,0.069091796875,0.110595703125,0.263916015625,0.962158203125,0.506591796875,0.427001953125,0.128662109375,0.217041015625,0.184326171875,0.701416015625,0.112548828125,0.313720703125,0.785888671875,0.862060546875,0.126708984375,0.92812416609
2353,0.834716796875,0.327392578125,0.729736328125,0.577392578125,0.726806640625,0.819091796875,0.360595703125,0.513916015625,0.212158203125,0.756591796875,0.677001953125,0.378662109375,0.967041015625,0.434326171875,0.451416015625,0.362548828125,0.063720703125,0.035888671875,0.612060546875,0.876708984375,0.87628100898
2354,0.334716796875,0.827392578125,0.229736328125,0.077392578125,0.226806640625,0.319091796875,0.860595703125,0.013916015625,0.712158203125,0.256591796875,0.177001953125,0.878662109375,0.467041015625,0.934326171875,0.951416015625,0.862548828125,0.563720703125,0.535888671875,0.112060546875,0.376708984375,0.70935643541
2355,0.459716796875,0.452392578125,0.854736328125,0.952392578125,0.601806640625,0.444091796875,0.735595703125,0.388916015625,0.337158203125,0.881591796875,0.552001953125,0.003662109375,0.592041015625,0.809326171875,0.576416015625,0.737548828125,0.438720703125,0.160888671875,0.237060546875,0.251708984375,0.99007076342
2356,0.959716796875,0.952392578125,0.354736328125,0.452392578125,0.101806640625,0.944091796875,0.235595703125,0.888916015625,0.837158203125,0.381591796875,0.052001953125,0.503662109375,0.092041015625,0.309326171875,0.076416015625,0.237548828125,0.938720703125,0.660888671875,0.737060546875,0.751708984375,0.9688847444
2357,0.709716796875,0.202392578125,0.104736328125,0.702392578125,0.351806640625,0.194091796875,0.485595703125,0.138916015625,0.087158203125,0.131591796875,0.802001953125,0.753662109375,0.842041015625,0.059326171875,0.826416015625,0.487548828125,0.688720703125,0.410888671875,0.987060546875,0.001708984375,0.61297872726
2358,0.209716796875,0.702392578125,0.604736328125,0.202392578125,0.851806640625,0.694091796875,0.985595703125,0.638916015625,0.587158203125,0.631591796875,0.302001953125,0.253662109375,0.342041015625,0.559326171875,0.326416015625,0.987548828125,0.188720703125,0.910888671875,0.487060546875,0.501708984375,0.95487749591
2359,0.147216796875,0.264892578125,0.167236328125,0.389892578125,0.914306640625,0.631591796875,0.548095703125,0.201416015625,0.274658203125,0.069091796875,0.364501953125,0.441162109375,0.154541015625,0.121826171875,0.013916015625,0.175048828125,0.876220703125,0.348388671875,0.299560546875,0.439208984375,0.79965936188
2360,0.647216796875,0.764892578125,0.667236328125,0.889892578125,0.414306640625,0.131591796875,0.048095703125,0.701416015625,0.774658203125,0.569091796875,0.864501953125,0.941162109375,0.654541015625,0.621826171875,0.513916015625,0.675048828125,0.376220703125,0.848388671875,0.799560546875,0.939208984375,0.65937085512
2361,0.897216796875,0.014892578125,0.917236328125,0.139892578125,0.164306640625,0.881591796875,0.298095703125,0.451416015625,0.024658203125,0.819091796875,0.114501953125,0.691162109375,0.404541015625,0.871826171875,0.263916015625,0.925048828125,0.126220703125,0.098388671875,0.549560546875,0.189208984375,0.90784339293
2362,0.397216796875,0.514892578125,0.417236328125,0.639892578125,0.664306640625,0.381591796875,0.798095703125,0.951416015625,0.524658203125,0.319091796875,0.614501953125,0.191162109375,0.904541015625,0.371826171875,0.763916015625,0.425048828125,0.626220703125,0.598388671875,0.049560546875,0.689208984375,0.90572164682
2363,0.272216796875,0.139892578125,0.542236328125,0.264892578125,0.039306640625,0.256591796875,0.673095703125,0.576416015625,0.399658203125,0.944091796875,0.239501953125,0.816162109375,0.029541015625,0.496826171875,0.638916015625,0.050048828125,0.251220703125,0.223388671875,0.174560546875,0.564208984375,0.82839068851
2364,0.772216796875,0.639892578125,0.042236328125,0.764892578125,0.539306640625,0.756591796875,0.173095703125,0.076416015625,0.899658203125,0.444091796875,0.739501953125,0.316162109375,0.529541015625,0.996826171875,0.138916015625,0.550048828125,0.751220703125,0.723388671875,0.674560546875,0.064208984375,0.84862549679
